Message,XPath,XML Tag,Type,MinOccurs,MaxOccurs
pacs,/Document/FIToFIPmtStsRpt/OrgnlGrpInfAndSts/StsRsnInf/Orgtr/PstlAdr/Ctry,Ctry,CountryCode,0,1
pacs,/Document/FIToFIPmtStsRpt/OrgnlGrpInfAndSts/StsRsnInf/Orgtr/PstlAdr/AdrLine,AdrLine,Max70Text,0,7
pacs,/Document/FIToFIPmtStsRpt/OrgnlGrpInfAndSts/StsRsnInf/Orgtr/Id,Id,Party38Choice,0,1
pacs,/Document/FIToFIPmtStsRpt/OrgnlGrpInfAndSts/StsRsnInf/Orgtr/Id/OrgId,OrgId,OrganisationIdentification29,1,1
pacs,/Document/FIToFIPmtStsRpt/OrgnlGrpInfAndSts/StsRsnInf/Orgtr/Id/OrgId/AnyBIC,AnyBIC,AnyBICDec2014Identifier,0,1
pacs,/Document/FIToFIPmtStsRpt/OrgnlGrpInfAndSts/StsRsnInf/Orgtr/Id/OrgId/LEI,LEI,LEIIdentifier,0,1
pacs,/Document/FIToFIPmtStsRpt/OrgnlGrpInfAndSts/StsRsnInf/Orgtr/Id/OrgId/Othr,Othr,GenericOrganisationIdentification1,0,
pacs,/Document/FIToFIPmtStsRpt/OrgnlGrpInfAndSts/StsRsnInf/Orgtr/Id/OrgId/Othr/Id,Id,Max35Text,1,1
pacs,/Document/FIToFIPmtStsRpt/OrgnlGrpInfAndSts/StsRsnInf/Orgtr/Id/OrgId/Othr/SchmeNm,SchmeNm,OrganisationIdentificationSchemeName1Choice,0,1
pacs,/Document/FIToFIPmtStsRpt/OrgnlGrpInfAndSts/StsRsnInf/Orgtr/Id/OrgId/Othr/SchmeNm/Cd,Cd,ExternalOrganisationIdentification1Code,1,1
pacs,/Document/FIToFIPmtStsRpt/OrgnlGrpInfAndSts/StsRsnInf/Orgtr/Id/OrgId/Othr/SchmeNm/Prtry,Prtry,Max35Text,1,1
pacs,/Document/FIToFIPmtStsRpt/OrgnlGrpInfAndSts/StsRsnInf/Orgtr/Id/OrgId/Othr/Issr,Issr,Max35Text,0,1
pacs,/Document/FIToFIPmtStsRpt/OrgnlGrpInfAndSts/StsRsnInf/Orgtr/Id/PrvtId,PrvtId,PersonIdentification13,1,1
pacs,/Document/FIToFIPmtStsRpt/OrgnlGrpInfAndSts/StsRsnInf/Orgtr/Id/PrvtId/DtAndPlcOfBirth,DtAndPlcOfBirth,DateAndPlaceOfBirth1,0,1
pacs,/Document/FIToFIPmtStsRpt/OrgnlGrpInfAndSts/StsRsnInf/Orgtr/Id/PrvtId/DtAndPlcOfBirth/BirthDt,BirthDt,ISODate,1,1
pacs,/Document/FIToFIPmtStsRpt/OrgnlGrpInfAndSts/StsRsnInf/Orgtr/Id/PrvtId/DtAndPlcOfBirth/PrvcOfBirth,PrvcOfBirth,Max35Text,0,1
pacs,/Document/FIToFIPmtStsRpt/OrgnlGrpInfAndSts/StsRsnInf/Orgtr/Id/PrvtId/DtAndPlcOfBirth/CityOfBirth,CityOfBirth,Max35Text,1,1
pacs,/Document/FIToFIPmtStsRpt/OrgnlGrpInfAndSts/StsRsnInf/Orgtr/Id/PrvtId/DtAndPlcOfBirth/CtryOfBirth,CtryOfBirth,CountryCode,1,1
pacs,/Document/FIToFIPmtStsRpt/OrgnlGrpInfAndSts/StsRsnInf/Orgtr/Id/PrvtId/Othr,Othr,GenericPersonIdentification1,0,
